property_id,owner_id,property_manager_id,address_id,listing_date,property_type,rooms,bathrooms,parking,condition,listing_type,listing_price
2653,633,31,2653,5/8/2020,Villa,6,4,3,Poor,Rent,8569
2654,181,169,2654,11/4/2023,Villa,7,3,2,Good,Rent,10182
2655,1712,122,2655,6/10/2022,Office,2,2,2,Fair,Rent,2659
2656,634,110,2656,3/25/2024,Apartment,4,1,0,Fair,Sale,228157
2657,1414,40,2657,6/7/2023,Villa,8,6,1,Poor,Sale,1492576
2658,1292,137,2658,1/11/2020,House,4,4,1,Fair,Sale,416995
2659,98,68,2659,9/15/2020,Villa,5,4,2,Fair,Rent,10398
2660,553,239,2660,10/25/2021,Villa,5,5,3,Good,Sale,839035
2661,980,10,2661,9/15/2023,Apartment,2,1,1,Fair,Sale,212920
2662,486,10,2662,6/5/2020,House,5,2,1,Poor,Sale,319965
2663,703,119,2663,11/8/2022,House,3,2,2,Good,Rent,5908
2664,1061,137,2664,8/6/2021,Studio,1,1,0,Good,Sale,143091
2665,756,9,2665,2/20/2023,House,4,2,3,Good,Rent,5092
2666,385,169,2666,8/27/2020,Apartment,4,1,0,Good,Rent,5265
2667,517,94,2667,1/2/2024,Studio,1,1,2,Fair,Sale,168055
2668,987,68,2668,1/16/2021,Studio,1,1,2,Fair,Sale,115760
2669,1039,115,2669,11/2/2020,Apartment,4,3,3,Poor,Sale,271721
2670,21,201,2670,7/28/2020,Villa,7,3,2,Fair,Rent,12309
2671,438,165,2671,4/30/2021,Office,5,2,2,Good,Rent,3665
2672,1526,165,2672,1/15/2020,Studio,2,1,3,Fair,Sale,186945
2673,10,83,2673,6/11/2020,Villa,5,5,3,Good,Rent,9239
2674,584,143,2674,4/8/2021,Villa,8,6,0,Good,Sale,1901060
2675,212,202,2675,2/16/2020,Studio,1,1,3,Good,Rent,2334
2676,452,169,2676,3/9/2020,Apartment,3,3,2,Good,Sale,341548
2677,201,10,2677,12/13/2022,Office,2,1,2,Fair,Rent,1986
2678,699,169,2678,8/29/2023,Studio,2,1,1,Fair,Sale,164008
2679,1207,142,2679,12/18/2020,Villa,4,6,2,Good,Sale,1029785
2680,932,40,2680,8/2/2020,Apartment,4,2,0,Good,Rent,4709
2681,419,119,2681,12/29/2024,Studio,1,1,3,Fair,Sale,187142
2682,1071,199,2682,6/7/2024,House,5,2,0,Good,Sale,521282
2683,497,199,2683,12/9/2020,Studio,1,1,1,Good,Rent,2488
2684,138,40,2684,9/19/2023,Office,4,1,2,Good,Sale,278093
2685,1684,105,2685,8/25/2024,Studio,2,1,2,Good,Rent,1841
2686,431,238,2686,4/21/2022,House,5,3,1,Good,Sale,817176
2687,234,234,2687,4/26/2020,House,4,4,2,Poor,Sale,357977
2688,1284,183,2688,8/21/2024,Villa,8,5,2,Fair,Sale,1234456
2689,59,33,2689,9/7/2024,Villa,6,3,0,Good,Sale,1586792
2690,1302,59,2690,5/18/2022,House,3,3,3,Good,Sale,351098
2691,599,165,2691,7/20/2022,Office,3,3,1,Good,Rent,3619
2692,1095,25,2692,7/24/2022,Studio,1,1,0,Good,Rent,1372
2693,497,142,2693,5/6/2020,Villa,6,3,1,Good,Rent,8720
2694,1523,94,2694,5/25/2021,Villa,4,3,0,Good,Sale,748241
2695,1109,142,2695,5/27/2021,House,5,4,2,Good,Sale,637740
2696,440,202,2696,5/21/2021,Office,4,2,3,Good,Rent,4230
2697,78,163,2697,6/17/2021,Office,3,2,1,Good,Sale,245709
2698,393,10,2698,2/18/2021,Apartment,3,2,2,Fair,Sale,179078
2699,1715,169,2699,5/9/2021,Studio,2,1,3,Good,Sale,173773
2700,1654,115,2700,2/16/2023,Studio,2,1,3,Good,Sale,271264
2701,343,20,2701,12/8/2020,House,4,2,0,Good,Sale,525697
2702,1655,239,2702,12/1/2022,Office,2,3,3,Fair,Rent,1534
2703,1656,142,2703,4/13/2023,Studio,1,1,2,Poor,Sale,118152
2704,1378,204,2704,5/4/2020,House,3,3,0,Poor,Rent,4022
2705,1452,223,2705,5/6/2023,Villa,7,6,2,Good,Sale,1536737
2706,699,25,2706,12/2/2023,House,4,3,0,Good,Sale,497476
2707,954,33,2707,2/3/2024,House,4,4,2,Poor,Rent,5870
2708,829,8,2708,2/13/2024,Villa,4,6,3,Good,Sale,1515058
2709,1240,200,2709,8/12/2024,Studio,2,1,3,Good,Sale,249677
2710,807,25,2710,5/19/2024,House,6,4,0,Good,Rent,6960
2711,913,238,2711,12/1/2022,Villa,6,5,3,Good,Sale,1250008
2712,871,83,2712,8/9/2022,Office,1,2,2,Fair,Sale,129367
2713,1460,239,2713,5/8/2020,Apartment,3,3,2,Poor,Sale,228918
2714,1561,110,2714,6/5/2023,Apartment,4,1,1,Good,Sale,208268
2715,147,59,2715,9/5/2023,Villa,8,4,0,Fair,Sale,1088746
2716,891,170,2716,12/21/2024,Apartment,4,1,2,Good,Sale,377943
2717,46,178,2717,6/18/2021,House,4,4,3,Good,Rent,7064
2718,248,9,2718,12/12/2023,Apartment,2,1,3,Good,Rent,1914
2719,635,238,2719,7/13/2022,House,5,4,2,Good,Rent,5766
2720,1686,59,2720,5/1/2021,Studio,2,1,0,Good,Rent,3375
2721,1500,33,2721,7/24/2023,Apartment,2,2,3,Good,Sale,177767
2722,614,25,2722,1/16/2020,Villa,7,4,2,Fair,Sale,1429566
2723,58,114,2723,11/23/2022,House,3,2,3,Good,Sale,338578
2724,364,165,2724,2/8/2022,House,6,4,1,Good,Rent,7271
2725,1311,110,2725,3/24/2023,Office,1,3,2,Fair,Rent,2501
2726,752,33,2726,5/13/2020,Apartment,3,1,1,Good,Rent,3589
2727,836,234,2727,1/20/2022,Villa,8,6,0,Good,Rent,16801
2728,987,56,2728,4/13/2024,Studio,1,1,3,Good,Sale,206482
2729,1649,178,2729,11/30/2023,Apartment,4,1,0,Good,Sale,232964
2730,1164,122,2730,7/10/2022,House,6,3,3,Fair,Rent,8541
2731,7,201,2731,1/9/2024,Studio,2,1,0,Good,Rent,2210
2732,1594,31,2732,5/15/2023,Studio,2,1,0,Good,Rent,2222
2733,1115,68,2733,3/13/2021,Studio,2,1,0,Good,Sale,179134
2734,777,204,2734,5/12/2021,Office,3,2,1,Good,Sale,216516
2735,1274,58,2735,12/1/2023,Villa,7,4,0,Poor,Rent,7822
2736,1444,174,2736,11/26/2020,Studio,1,1,0,Good,Rent,2194
2737,1719,143,2737,10/27/2023,Studio,1,1,2,Good,Sale,127714
2738,278,76,2738,7/27/2023,Apartment,4,2,2,Fair,Sale,318402
2739,694,250,2739,6/6/2020,Villa,4,6,0,Good,Sale,1373287
2740,276,169,2740,1/16/2021,Studio,1,1,2,Fair,Rent,1999
2741,1019,76,2741,5/15/2020,Apartment,2,3,2,Fair,Sale,231132
2742,901,164,2742,7/13/2023,Villa,8,6,1,Fair,Sale,1075678
2743,64,250,2743,3/20/2022,House,3,4,2,Good,Rent,5832
2744,1319,114,2744,1/5/2020,Apartment,2,3,0,Fair,Rent,2121
2745,908,76,2745,11/30/2020,Office,1,3,3,Good,Sale,214396
2746,702,68,2746,8/3/2024,Office,2,3,2,Good,Rent,2273
2747,1036,224,2747,10/18/2024,Studio,2,1,0,Poor,Rent,2503
2748,137,68,2748,7/20/2020,Studio,2,1,1,Fair,Sale,147592
2749,1524,164,2749,7/25/2022,Studio,2,1,2,Good,Rent,3516
2750,868,143,2750,6/25/2020,Apartment,2,1,1,Fair,Sale,135488
2751,1399,163,2751,5/25/2024,House,4,2,0,Poor,Rent,3823
2752,655,115,2752,10/19/2020,Apartment,3,1,1,Poor,Rent,2515
2753,399,200,2753,7/28/2022,Studio,1,1,0,Good,Sale,133291
2754,215,8,2754,6/20/2024,Villa,6,6,3,Good,Sale,1169145
2755,473,143,2755,9/13/2023,House,5,2,3,Fair,Sale,409247
2756,1481,174,2756,8/21/2020,Office,3,3,0,Fair,Rent,2085
2757,946,88,2757,7/28/2022,Studio,1,1,1,Good,Sale,186012
2758,1420,56,2758,9/20/2021,Villa,8,4,0,Good,Sale,1163338
2759,1527,98,2759,4/27/2022,Villa,8,5,0,Fair,Sale,1917890
2760,1440,170,2760,8/17/2021,Villa,4,3,3,Good,Sale,1256618
2761,182,143,2761,2/8/2022,Office,1,3,2,Good,Rent,1848
2762,389,115,2762,11/20/2022,Villa,6,4,0,Good,Rent,14095
2763,787,25,2763,8/15/2020,House,3,2,1,Good,Rent,6609
2764,1665,105,2764,12/22/2024,Apartment,4,2,2,Fair,Sale,204981
2765,1466,200,2765,11/9/2020,Office,2,2,1,Fair,Sale,267093
2766,1062,59,2766,7/2/2020,Villa,6,5,1,Good,Sale,1174402
2767,1543,234,2767,5/17/2024,Apartment,3,3,3,Good,Rent,4672
2768,314,183,2768,8/4/2023,Studio,1,1,3,Poor,Rent,1290
2769,176,234,2769,8/10/2021,Villa,6,5,2,Good,Sale,1148432
2770,851,56,2770,2/18/2020,Villa,5,3,3,Good,Sale,940588
2771,937,163,2771,6/27/2024,Studio,2,1,0,Good,Sale,184055
2772,120,25,2772,4/15/2020,Office,1,1,3,Poor,Rent,1165
2773,1363,239,2773,3/15/2023,Office,4,2,2,Fair,Rent,3752
2774,1504,250,2774,11/24/2020,Office,3,3,1,Poor,Sale,177061
2775,1436,98,2775,3/20/2021,Apartment,4,3,0,Poor,Rent,2375
2776,1443,38,2776,9/25/2024,Studio,2,1,3,Fair,Rent,2099
2777,1037,202,2777,2/27/2023,Office,5,2,1,Good,Rent,3320
2778,1111,94,2778,8/15/2022,Office,2,3,0,Good,Sale,159506
2779,149,56,2779,3/23/2024,House,6,3,1,Good,Sale,562902
2780,732,143,2780,12/25/2022,House,5,3,1,Fair,Sale,621636
2781,243,199,2781,4/30/2022,Office,4,2,2,Good,Sale,289272
2782,1627,250,2782,12/31/2020,Villa,8,6,3,Good,Rent,11894
2783,1521,56,2783,3/2/2023,Villa,5,6,3,Poor,Rent,6267
2784,1345,163,2784,6/23/2023,Villa,5,6,0,Good,Sale,1144546
2785,843,56,2785,5/19/2020,Office,1,1,3,Good,Sale,151675
2786,589,158,2786,2/26/2020,Villa,7,3,1,Fair,Sale,953583
2787,1544,110,2787,2/13/2023,Studio,2,1,3,Good,Sale,166990
2788,1703,122,2788,8/3/2022,Office,2,3,3,Fair,Sale,150362
2789,49,220,2789,11/1/2021,Villa,5,4,3,Good,Sale,932332
2790,1006,223,2790,11/26/2023,House,4,3,2,Good,Sale,454217
2791,1310,201,2791,11/21/2022,House,5,4,2,Good,Sale,443555
2792,1257,119,2792,3/2/2024,Apartment,4,1,2,Fair,Sale,312041
2793,1584,83,2793,10/10/2020,Office,1,2,1,Good,Rent,2535
2794,1489,223,2794,8/13/2021,Office,1,3,0,Good,Sale,163307
2795,288,165,2795,10/30/2021,Villa,8,6,3,Good,Sale,1867422
2796,482,200,2796,8/22/2024,House,5,2,3,Good,Sale,689197
2797,109,223,2797,6/1/2023,House,4,4,3,Good,Sale,461617
2798,373,169,2798,4/30/2022,Office,4,3,3,Poor,Rent,2153
2799,1316,199,2799,1/24/2023,Apartment,4,3,1,Good,Sale,413495
2800,112,76,2800,7/2/2020,House,3,4,0,Good,Rent,4571
2801,1264,164,2801,8/16/2021,House,6,3,2,Poor,Sale,499585
2802,595,166,2802,5/10/2023,Office,4,1,1,Good,Rent,3311
2803,1664,25,2803,8/24/2022,Studio,1,1,2,Fair,Sale,113777
2804,1427,174,2804,2/17/2022,House,3,4,2,Fair,Rent,3852
2805,1499,76,2805,1/28/2024,House,4,4,2,Good,Rent,5384
2806,385,40,2806,7/17/2023,Studio,2,1,3,Fair,Sale,229075
2807,140,204,2807,8/25/2024,Office,3,1,3,Good,Rent,3632
2808,1212,56,2808,9/7/2020,Apartment,3,3,1,Good,Sale,251730
2809,393,110,2809,9/10/2023,Apartment,4,3,2,Good,Sale,313881
2810,306,142,2810,2/23/2021,Office,3,2,2,Good,Sale,249811
2811,1418,250,2811,1/7/2022,Villa,8,3,3,Good,Rent,10420
2812,754,8,2812,8/7/2022,Villa,6,3,2,Good,Sale,1335594
2813,1379,88,2813,11/22/2023,House,3,3,0,Poor,Rent,3098
2814,313,137,2814,12/2/2022,Villa,4,5,0,Fair,Sale,618841
2815,218,59,2815,2/6/2024,House,5,4,0,Fair,Rent,5149
2816,1203,151,2816,11/22/2023,Studio,2,1,2,Fair,Sale,147482
2817,553,142,2817,8/9/2023,Villa,8,4,1,Good,Rent,10692
2818,633,199,2818,10/30/2022,Apartment,4,3,2,Good,Sale,252936
2819,269,220,2819,5/24/2020,Apartment,4,1,3,Good,Rent,3502
2820,1165,223,2820,2/25/2022,Studio,2,1,0,Good,Sale,174046
2821,513,166,2821,6/17/2021,Studio,1,1,3,Good,Rent,1644
2822,253,178,2822,7/6/2024,House,4,4,1,Fair,Sale,390035
2823,743,170,2823,8/6/2020,House,6,4,1,Poor,Sale,630247
2824,816,133,2824,9/2/2022,Villa,6,6,0,Good,Rent,9574
2825,1226,122,2825,7/19/2023,Villa,5,4,0,Fair,Rent,7306
2826,659,234,2826,1/30/2020,Office,1,3,1,Fair,Sale,212611
2827,1611,163,2827,4/22/2020,Apartment,2,3,0,Good,Sale,181888
2828,567,59,2828,3/27/2023,Villa,4,6,1,Good,Rent,8130
2829,1392,201,2829,11/20/2023,Studio,2,1,3,Poor,Sale,129019
2830,1400,20,2830,6/19/2021,Villa,7,3,2,Fair,Sale,1104098
2831,133,201,2831,4/12/2023,Studio,2,1,1,Good,Sale,232293
2832,1021,174,2832,4/26/2024,Studio,1,1,2,Good,Sale,126745
2833,1405,223,2833,5/24/2024,Villa,5,5,0,Good,Sale,1313181
2834,1347,158,2834,7/6/2023,House,5,2,3,Poor,Sale,399694
2835,1686,9,2835,2/25/2021,Studio,2,1,1,Good,Sale,200561
2836,615,234,2836,9/22/2022,Studio,2,1,0,Good,Sale,247032
2837,211,68,2837,7/31/2021,Studio,1,1,0,Good,Sale,138610
2838,1609,143,2838,5/22/2020,Studio,1,1,0,Good,Rent,1491
2839,1094,98,2839,1/18/2022,Studio,2,1,1,Poor,Sale,122864
2840,945,25,2840,3/8/2020,Studio,2,1,2,Good,Rent,3115
2841,1699,151,2841,3/25/2023,Office,5,2,1,Fair,Sale,286018
2842,661,174,2842,2/12/2022,Villa,5,3,1,Good,Rent,11796
2843,29,119,2843,7/23/2024,Studio,1,1,0,Good,Sale,140014
2844,1534,163,2844,9/22/2021,Studio,1,1,2,Fair,Sale,158777
2845,471,178,2845,5/1/2020,Studio,1,1,0,Fair,Rent,1852
2846,114,31,2846,5/6/2023,House,6,2,0,Good,Rent,8571
2847,508,38,2847,2/14/2021,Apartment,2,2,3,Fair,Rent,2339
2848,54,178,2848,7/21/2023,House,5,4,0,Good,Sale,608880
2849,1456,223,2849,6/22/2021,Apartment,3,3,0,Good,Rent,4320
2850,1729,183,2850,3/23/2022,Villa,6,4,1,Fair,Sale,1402039
2851,645,105,2851,1/12/2023,Studio,1,1,0,Good,Sale,206767
2852,733,158,2852,1/28/2021,House,6,3,2,Good,Rent,9363
2853,238,76,2853,8/6/2022,Apartment,4,2,1,Poor,Sale,244552
2854,1409,83,2854,12/15/2020,House,6,2,1,Good,Sale,620699
2855,17,31,2855,2/5/2023,Villa,5,4,2,Good,Sale,924963
2856,1148,223,2856,1/7/2020,House,6,3,3,Fair,Rent,7901
2857,1635,94,2857,6/15/2022,Apartment,3,1,0,Poor,Sale,138121
2858,1606,158,2858,8/28/2022,Studio,2,1,3,Good,Rent,2240
2859,351,164,2859,10/31/2024,Apartment,4,1,0,Good,Rent,2792
2860,1299,234,2860,8/16/2022,Villa,6,5,0,Good,Sale,1562279
2861,1106,170,2861,2/12/2023,Apartment,4,2,2,Fair,Rent,2951
2862,843,110,2862,6/24/2023,Villa,6,5,0,Fair,Sale,1301269
2863,1635,9,2863,12/30/2024,Villa,5,5,2,Good,Sale,1142192
2864,992,83,2864,4/25/2020,Office,2,1,1,Fair,Sale,178792
2865,614,239,2865,7/23/2024,Villa,4,3,1,Poor,Sale,831860
2866,879,76,2866,11/24/2022,Office,2,1,3,Fair,Sale,168580
2867,1450,137,2867,8/28/2021,Apartment,3,2,2,Good,Sale,189113
2868,22,38,2868,10/9/2021,Studio,2,1,1,Good,Rent,2070
2869,443,199,2869,10/28/2022,Studio,2,1,1,Good,Sale,285411
2870,374,151,2870,11/7/2024,Studio,1,1,3,Good,Sale,114486
2871,591,143,2871,9/29/2021,House,6,2,3,Good,Rent,8584
2872,470,105,2872,7/11/2023,House,4,2,0,Fair,Sale,381849
2873,815,204,2873,10/2/2021,Apartment,2,2,3,Good,Sale,176595
2874,1019,158,2874,4/20/2023,Apartment,4,1,1,Good,Rent,4859
2875,603,83,2875,2/2/2021,Villa,5,6,0,Fair,Rent,8269
2876,1715,8,2876,11/23/2020,House,6,3,3,Good,Sale,544521
2877,339,239,2877,10/6/2022,Villa,5,6,1,Good,Sale,823978
2878,197,98,2878,11/14/2020,Villa,4,6,2,Fair,Rent,8874
2879,701,9,2879,10/30/2023,Office,3,3,3,Good,Rent,3971
2880,1140,88,2880,7/8/2022,Villa,8,4,0,Good,Sale,1385585
2881,1724,119,2881,9/12/2022,Studio,1,1,3,Poor,Rent,1206
2882,208,68,2882,12/26/2021,Office,2,1,3,Good,Sale,265829
2883,122,58,2883,2/26/2020,Studio,1,1,2,Good,Rent,2099
2884,924,137,2884,7/14/2023,Villa,6,6,3,Good,Sale,1436081
2885,1644,238,2885,2/28/2022,Apartment,2,3,0,Poor,Rent,1913
2886,1201,151,2886,11/7/2023,Apartment,3,2,2,Good,Rent,4569
2887,866,56,2887,6/28/2024,Apartment,2,3,0,Fair,Rent,2169
2888,1516,183,2888,7/27/2020,Apartment,2,1,3,Poor,Sale,211107
2889,41,110,2889,5/8/2021,Villa,4,5,2,Poor,Sale,665588
2890,111,239,2890,5/21/2020,House,3,2,0,Good,Rent,4256
2891,797,174,2891,5/4/2021,Villa,6,5,1,Fair,Rent,9363
2892,1730,105,2892,5/25/2022,Apartment,3,3,3,Fair,Sale,197319
2893,1633,178,2893,10/6/2020,Studio,2,1,0,Good,Sale,175012
2894,1685,59,2894,1/12/2022,Studio,1,1,0,Good,Sale,142993
2895,246,76,2895,9/27/2021,Office,4,1,3,Good,Sale,293484
2896,931,183,2896,10/2/2020,Office,5,2,1,Good,Rent,4967
2897,1410,115,2897,10/11/2021,House,5,3,2,Good,Sale,530802
2898,1237,105,2898,9/15/2024,Apartment,4,1,1,Fair,Sale,203295
2899,1624,133,2899,6/10/2024,Villa,4,3,3,Fair,Sale,1116394
2900,630,202,2900,5/4/2020,Office,2,1,2,Good,Rent,2248
2901,1625,105,2901,3/25/2023,Office,3,2,1,Good,Sale,205666
2902,386,133,2902,5/1/2023,Villa,5,3,1,Fair,Sale,760863
2903,701,164,2903,11/26/2022,Studio,2,1,2,Good,Sale,263861
2904,322,151,2904,1/28/2021,Studio,1,1,0,Good,Sale,195058
2905,86,88,2905,7/17/2020,Office,4,3,0,Good,Sale,360563
2906,755,199,2906,8/2/2022,House,5,3,1,Fair,Sale,482929
2907,538,200,2907,6/9/2021,Office,5,2,1,Good,Sale,485842
2908,968,143,2908,4/4/2024,Studio,1,1,2,Fair,Rent,1364
2909,1550,142,2909,12/13/2022,Villa,6,6,1,Fair,Sale,862998
2910,378,143,2910,12/25/2020,House,6,2,3,Fair,Rent,5163
2911,1280,114,2911,12/28/2020,House,6,2,3,Good,Sale,729316
2912,1725,239,2912,3/13/2020,House,5,4,2,Good,Sale,791692
2913,1199,165,2913,1/28/2022,Office,5,1,0,Poor,Rent,2448
2914,1154,94,2914,8/27/2020,Apartment,3,3,1,Poor,Sale,221765
2915,951,204,2915,4/14/2020,Apartment,2,1,3,Good,Rent,2880
2916,76,110,2916,3/24/2020,Apartment,4,1,2,Good,Rent,4022
2917,845,10,2917,3/6/2023,Office,2,2,3,Fair,Sale,246473
2918,217,137,2918,11/20/2022,Apartment,4,1,3,Fair,Sale,205340
2919,1128,25,2919,3/14/2024,Office,5,2,3,Good,Rent,4548
2920,74,234,2920,12/4/2020,Studio,2,1,0,Good,Sale,178801
2921,1666,204,2921,2/24/2022,House,4,3,2,Poor,Rent,4202
2922,858,151,2922,7/25/2021,Apartment,4,2,3,Good,Rent,2871
2923,1603,119,2923,9/11/2022,Villa,8,3,1,Poor,Rent,6878
2924,1366,142,2924,12/28/2020,Office,3,3,3,Good,Rent,4112
2925,755,110,2925,6/6/2024,Office,5,3,0,Good,Rent,3345
2926,1712,9,2926,9/24/2021,House,5,4,0,Fair,Rent,5252
2927,1549,83,2927,2/10/2021,House,5,4,2,Fair,Sale,748796
2928,341,165,2928,1/18/2023,Apartment,4,1,0,Poor,Sale,261831
2929,637,165,2929,12/16/2022,House,6,2,3,Fair,Sale,525454
2930,907,40,2930,12/9/2020,Apartment,4,1,0,Fair,Rent,3167
2931,1626,158,2931,9/16/2021,Office,4,2,1,Good,Rent,2746
2932,1146,122,2932,6/30/2024,Office,3,2,3,Good,Sale,359422
2933,377,158,2933,6/24/2021,House,5,3,3,Good,Sale,757440
2934,1263,56,2934,5/25/2021,Apartment,4,3,0,Good,Sale,384879
2935,835,33,2935,12/20/2022,Office,5,3,2,Poor,Rent,2399
2936,1162,238,2936,6/3/2021,Apartment,3,3,2,Fair,Rent,4586
2937,1529,31,2937,3/11/2022,Studio,1,1,0,Poor,Sale,77202
2938,736,137,2938,1/12/2022,Apartment,3,1,0,Fair,Rent,2204
2939,672,202,2939,2/26/2021,Apartment,2,3,0,Poor,Sale,202910
2940,486,238,2940,11/10/2022,Villa,4,5,1,Fair,Rent,6722
2941,400,133,2941,7/23/2023,Villa,4,6,3,Poor,Sale,711870
2942,1742,105,2942,12/29/2024,Office,1,2,2,Good,Rent,1940
2943,517,201,2943,3/28/2024,Office,1,2,1,Good,Sale,155923
2944,1268,202,2944,6/7/2023,Apartment,4,1,0,Good,Rent,2746
2945,446,38,2945,8/21/2021,Villa,4,3,2,Poor,Rent,5482
2946,376,59,2946,12/27/2022,House,5,3,3,Good,Sale,673223
2947,464,238,2947,9/15/2024,Apartment,2,3,0,Good,Sale,307666
2948,57,110,2948,11/18/2022,Office,4,3,1,Good,Sale,285885
2949,808,250,2949,2/20/2024,Apartment,3,3,2,Fair,Sale,268897
2950,1021,165,2950,11/12/2020,Studio,2,1,2,Good,Rent,2312
2951,505,250,2951,6/28/2021,Villa,8,5,1,Good,Rent,11516
2952,1235,25,2952,4/28/2023,Office,2,3,3,Good,Sale,186780
2953,1547,56,2953,1/21/2022,House,6,3,0,Fair,Sale,491896
2954,948,122,2954,7/14/2024,Apartment,3,1,2,Poor,Sale,134740
2955,1695,178,2955,9/7/2020,Apartment,4,3,3,Good,Sale,242442
2956,1071,20,2956,12/12/2021,Apartment,3,3,3,Good,Rent,4154
2957,680,9,2957,6/27/2024,Studio,2,1,2,Fair,Sale,172160
2958,547,151,2958,10/1/2023,Studio,2,1,0,Fair,Sale,184960
2959,466,143,2959,7/25/2023,Apartment,4,3,3,Good,Rent,4899
2960,645,165,2960,3/29/2020,Apartment,4,1,0,Good,Rent,4939
2961,1568,9,2961,11/22/2021,Villa,6,5,2,Poor,Rent,10003
2962,1545,98,2962,1/2/2021,Apartment,4,1,1,Poor,Rent,3494
2963,728,10,2963,12/11/2021,Apartment,4,3,1,Fair,Sale,359701
2964,354,88,2964,8/13/2020,Office,4,3,3,Good,Rent,4203
2965,447,25,2965,12/21/2022,House,4,4,0,Fair,Rent,4443
2966,254,94,2966,8/11/2024,House,4,4,1,Good,Rent,5924
2967,2,133,2967,7/20/2023,Apartment,4,1,1,Good,Rent,4721
2968,212,25,2968,7/30/2024,House,6,4,0,Good,Rent,6312
2969,42,25,2969,4/7/2022,Villa,4,5,1,Good,Sale,728444
2970,268,174,2970,2/28/2022,House,3,4,0,Poor,Sale,336501
2971,1062,201,2971,7/10/2024,Office,1,3,3,Good,Rent,2017
2972,31,68,2972,4/26/2021,Studio,1,1,1,Good,Rent,1672
2973,1672,142,2973,9/23/2023,Studio,2,1,3,Good,Sale,149045
2974,989,110,2974,12/1/2023,House,3,3,2,Good,Rent,6794
2975,1208,183,2975,12/13/2022,Studio,1,1,2,Fair,Sale,157976
2976,1494,164,2976,10/27/2023,Office,1,2,0,Fair,Rent,2267
2977,839,234,2977,6/18/2023,Villa,6,3,0,Good,Sale,1569965
2978,488,224,2978,7/24/2021,Studio,2,1,3,Good,Sale,173019
2979,300,220,2979,3/17/2024,Apartment,4,1,3,Good,Sale,258937
2980,133,110,2980,3/25/2023,Villa,4,4,3,Good,Sale,836378
2981,1671,88,2981,10/28/2024,Villa,6,3,3,Good,Sale,1406022
2982,359,224,2982,8/20/2023,House,6,3,0,Good,Rent,9049
2983,259,9,2983,11/29/2020,Villa,4,4,2,Fair,Sale,750329
2984,666,83,2984,10/31/2021,Office,1,2,0,Fair,Rent,1402
2985,1575,68,2985,6/14/2022,Apartment,2,1,3,Fair,Rent,2823
2986,1446,220,2986,9/24/2021,Studio,2,1,3,Fair,Rent,1803
2987,853,133,2987,12/25/2023,Studio,2,1,2,Good,Rent,2055
2988,90,8,2988,5/1/2024,House,5,2,2,Fair,Sale,745243
2989,92,20,2989,9/23/2024,Villa,7,4,3,Good,Rent,13074
2990,708,56,2990,5/5/2024,Office,1,2,0,Good,Rent,2645
2991,240,239,2991,4/27/2021,Studio,2,1,2,Fair,Sale,143765
2992,8,115,2992,7/10/2023,Studio,1,1,0,Good,Rent,1615
2993,195,151,2993,6/10/2020,Villa,8,5,3,Good,Rent,11337
2994,1173,133,2994,3/3/2024,Office,2,2,2,Fair,Sale,188113
2995,717,223,2995,12/3/2021,Studio,1,1,2,Poor,Sale,133833
2996,75,114,2996,7/28/2023,House,3,3,3,Fair,Sale,347116
2997,373,68,2997,7/20/2023,Apartment,4,2,2,Good,Rent,3069
2998,785,178,2998,5/28/2022,House,6,3,1,Good,Rent,5516
2999,1497,83,2999,7/22/2023,Office,5,1,3,Good,Rent,3233
3000,1438,202,3000,1/14/2022,Office,4,3,0,Good,Sale,307136
